gender,company_type,wfh_setup_available,designation,resource_allocation,mental_fatigue_score,tenure_months,fatigue_resource_ratio,is_senior,high_workload,burnout_target
0,0,0,3,6.0,5.9,32.16162943495401,0.8428571428571429,1,1,1
1,1,1,1,2.0,2.5,25.689881734559787,0.8333333333333334,0,0,0
0,0,0,2,2.0,3.3,33.86990801576872,1.0999999999999999,0,0,0
0,0,1,1,4.0,4.0,30.781865965834427,0.8,0,0,0
0,1,0,2,6.0,7.8,35.4796320630749,1.1142857142857143,0,1,1
0,0,0,3,6.0,7.4,27.69382391590013,1.0571428571428572,1,1,1
0,1,1,3,6.0,8.5,31.964520367936924,1.2142857142857142,1,1,1
1,0,0,1,4.0,4.8,28.8107752956636,0.96,0,0,0
1,0,0,1,4.0,7.3,26.084099868593952,1.46,0,0,1
0,0,0,4,7.0,7.3,31.373193166885674,0.9125,1,1,1
1,0,0,3,6.0,5.4,31.83311432325887,0.7714285714285715,1,1,0
1,1,1,4,6.0,7.1,32.16162943495401,1.0142857142857142,1,1,1
1,0,0,4,8.0,7.4,30.814717477003942,0.8222222222222223,1,1,1
0,0,0,2,5.0,4.6,29.17214191852825,0.7666666666666666,0,0,0
1,0,0,2,5.0,7.6,32.6215505913272,1.2666666666666666,0,0,1
0,0,0,0,1.0,4.0,27.33245729303548,2.0,0,0,0
0,0,1,2,4.0,5.5,30.420499342969777,1.1,0,0,0
0,0,0,0,4.0,5.9,25.328515111695136,1.1800000000000002,0,0,0
1,0,1,3,4.0,5.3,24.57293035479632,1.06,1,0,0
0,1,0,3,6.0,6.8,25.427069645203677,0.9714285714285714,1,1,1
1,1,1,2,2.0,4.3,26.116951379763467,1.4333333333333333,0,0,0
0,1,1,4,6.0,5.4,31.110381077529563,0.7714285714285715,1,1,0
1,0,1,2,4.0,6.9,27.43101182654402,1.3800000000000001,0,0,1
1,0,1,1,2.0,4.2,26.116951379763467,1.4000000000000001,0,0,0
1,0,0,1,3.0,3.5,32.06307490144547,0.875,0,0,0
0,0,0,4,8.0,8.5,28.38370565045992,0.9444444444444444,1,1,1
1,1,0,3,5.0,7.1,34.26412614980289,1.1833333333333333,1,0,1
0,1,1,1,4.0,4.8,24.277266754270695,0.96,0,0,0
1,0,0,2,5.0,6.8,27.989487516425754,1.1333333333333333,0,0,1
1,1,1,1,2.0,4.3,24.638633377135346,1.4333333333333333,0,0,0
1,0,1,1,4.0,5.4,26.412614980289092,1.08,0,0,0
0,1,1,0,1.0,5.9,24.83574244415243,2.95,0,0,0
0,1,0,4,7.0,5.9,28.580814717477004,0.7375,1,1,1
0,0,1,1,2.0,6.3,25.29566360052562,2.1,0,0,0
1,0,1,3,5.0,6.6,28.679369250985545,1.0999999999999999,1,0,0
1,1,1,1,1.0,3.1,32.88436268068331,1.55,0,0,0
1,0,0,2,4.0,7.6,30.683311432325887,1.52,0,0,1
1,0,0,2,4.0,5.6,28.515111695137975,1.1199999999999999,0,0,0
1,0,1,3,5.0,5.9,32.72010512483574,0.9833333333333334,1,0,0
1,0,1,1,3.0,2.7,29.467805519053876,0.675,0,0,0
0,0,0,3,5.0,7.6,27.95663600525624,1.2666666666666666,1,0,1
0,0,1,0,1.0,0.0,25.164257555847566,0.0,0,0,0
1,0,0,2,4.0,4.7,30.519053876478317,0.9400000000000001,0,0,0
1,0,0,4,8.0,8.9,34.36268068331143,0.9888888888888889,1,1,1
0,0,0,3,5.0,7.1,34.59264126149803,1.1833333333333333,1,0,1
1,0,1,2,4.0,3.7,25.78843626806833,0.74,0,0,0
0,1,1,0,2.0,5.9,25.919842312746386,1.9666666666666668,0,0,0
1,0,1,2,5.0,5.9,25.36136662286465,0.9833333333333334,0,0,1
0,0,0,3,4.0,6.4,32.06307490144547,1.28,1,0,0
1,0,1,1,3.0,5.9,28.055190538764784,1.475,0,0,0
1,0,1,0,2.0,3.0,27.69382391590013,1.0,0,0,0
1,1,1,1,4.0,4.6,29.566360052562416,0.9199999999999999,0,0,0
0,0,0,2,5.0,6.5,30.781865965834427,1.0833333333333333,0,0,0
0,0,0,4,7.0,6.7,27.463863337713533,0.8375,1,1,1
1,1,0,2,3.0,2.6,26.773981603153743,0.65,0,0,0
1,0,0,4,7.0,5.9,32.88436268068331,0.7375,1,1,1
1,0,0,1,3.0,4.7,35.51248357424441,1.175,0,0,0
1,0,1,3,3.0,4.2,25.45992115637319,1.05,1,0,0
0,0,0,3,6.0,4.9,31.110381077529563,0.7000000000000001,1,1,0
0,0,0,2,5.0,6.0,30.946123521681997,1.0,0,0,1
1,0,0,2,5.0,7.0,30.12483574244415,1.1666666666666667,0,0,1
1,1,1,2,4.0,4.8,28.18659658344284,0.96,0,0,0
1,0,1,1,3.0,4.8,29.5335085413929,1.2,0,0,0
0,0,1,1,2.0,4.7,25.29566360052562,1.5666666666666667,0,0,0
0,0,1,2,4.0,3.6,33.96846254927726,0.72,0,0,0
0,1,0,4,4.0,5.9,35.11826544021025,1.1800000000000002,1,0,1
1,0,1,1,3.0,4.4,30.02628120893561,1.1,0,0,0
1,1,0,1,3.0,7.0,31.898817345597895,1.75,0,0,1
1,1,0,3,4.0,5.9,35.74244415243101,1.1800000000000002,1,0,0
1,0,1,2,4.0,5.0,35.545335085413925,1.0,0,0,0
1,0,0,3,4.0,5.9,27.299605781865964,1.1800000000000002,1,0,0
1,1,1,1,3.0,2.5,33.08147174770039,0.625,0,0,0
1,1,0,2,4.0,6.0,29.23784494086728,1.2,0,0,1
0,1,1,2,3.0,5.7,28.90932982917214,1.425,0,0,0
0,0,1,4,7.0,5.9,30.584756898817343,0.7375,1,1,1
1,1,1,2,2.0,2.9,31.208935611038108,0.9666666666666667,0,0,0
1,1,1,1,3.0,4.4,32.68725361366623,1.1,0,0,0
0,1,1,0,1.0,4.6,34.46123521681997,2.3,0,0,0
1,0,1,2,4.0,5.9,34.19842312746386,1.1800000000000002,0,0,0
0,0,0,3,5.0,5.3,32.52299605781866,0.8833333333333333,1,0,0
1,0,0,3,8.0,9.0,28.613666228646515,1.0,1,1,1
0,0,0,0,2.0,2.1,26.018396846254927,0.7000000000000001,0,0,0
1,0,1,3,6.0,7.3,31.438896189224703,1.042857142857143,1,1,1
1,0,1,4,9.0,9.4,30.716162943495398,0.9400000000000001,1,1,1
0,0,0,3,7.0,5.7,28.252299605781864,0.7125,1,1,1
0,0,1,2,4.0,7.7,29.96057818659658,1.54,0,0,0
0,0,1,2,4.0,8.3,26.773981603153743,1.6600000000000001,0,0,1
1,0,0,2,3.0,4.9,29.00788436268068,1.225,0,0,0
1,0,0,2,4.0,7.4,33.8042049934297,1.48,0,0,1
0,0,0,2,5.0,5.3,32.55584756898817,0.8833333333333333,0,0,0
1,0,1,0,1.0,0.9,33.37713534822602,0.45,0,0,0
1,1,0,3,5.0,4.6,35.2496714848883,0.7666666666666666,1,0,0
1,0,1,2,4.0,7.0,33.18002628120893,1.4,0,0,0
0,0,1,1,3.0,6.3,29.894875164257556,1.575,0,0,0
1,0,0,3,5.0,6.7,34.03416557161629,1.1166666666666667,1,0,1
1,1,0,2,5.0,6.5,28.876478318002626,1.0833333333333333,0,0,0
0,0,0,3,7.0,7.7,34.16557161629435,0.9625,1,1,1
0,0,1,0,2.0,2.7,26.511169513797633,0.9,0,0,0
0,0,0,4,7.0,7.9,32.35873850197109,0.9875,1,1,1
0,1,1,3,5.0,5.9,24.868593955321945,0.9833333333333334,1,0,1
1,0,1,2,2.0,3.5,36.00525624178712,1.1666666666666667,0,0,0
0,0,0,1,3.0,4.0,31.373193166885674,1.0,0,0,0
1,0,1,1,1.0,0.0,35.873850197109064,0.0,0,0,0
0,1,0,2,6.0,7.2,34.23127463863337,1.0285714285714287,0,1,1
0,0,1,1,2.0,3.0,35.709592641261494,1.0,0,0,0
1,0,1,0,2.0,1.7,36.00525624178712,0.5666666666666667,0,0,0
1,1,1,0,2.0,4.4,29.33639947437582,1.4666666666666668,0,0,0
0,0,0,0,1.0,3.6,24.93429697766097,1.8,0,0,0
1,0,1,2,6.0,9.0,28.54796320630749,1.2857142857142858,0,1,1
1,0,1,2,5.0,5.9,32.55584756898817,0.9833333333333334,0,0,0
1,0,1,3,4.0,6.5,27.201051248357423,1.3,1,0,0
1,0,1,0,2.0,2.9,28.613666228646515,0.9666666666666667,0,0,0
1,0,0,1,2.0,5.9,33.5742444152431,1.9666666666666668,0,0,0
1,0,1,0,1.0,5.3,31.471747700394218,2.65,0,0,0
0,1,1,2,4.0,5.0,27.8580814717477,1.0,0,0,0
0,1,0,3,6.0,7.1,35.08541392904073,1.0142857142857142,1,1,1
0,1,1,3,4.0,6.2,29.927726675427067,1.24,1,0,0
1,0,1,2,4.0,4.4,32.22733245729303,0.8800000000000001,0,0,0
1,0,1,1,1.0,2.0,30.584756898817343,1.0,0,0,0
0,0,0,2,4.0,4.3,26.675427069645202,0.86,0,0,0
0,1,1,2,4.0,6.6,34.82260183968462,1.3199999999999998,0,0,1
0,0,1,2,4.0,7.5,27.299605781865964,1.5,0,0,1
1,1,1,1,3.0,7.1,26.182654402102497,1.775,0,0,0
0,0,1,3,6.0,5.4,29.664914586070957,0.7714285714285715,1,1,0
0,0,0,4,9.0,7.7,34.78975032851511,0.77,1,1,1
1,1,1,1,2.0,5.9,24.7700394218134,1.9666666666666668,0,0,0
1,0,0,3,7.0,8.0,33.77135348226018,1.0,1,1,1
0,1,1,2,4.0,6.4,24.014454664914584,1.28,0,0,0
1,0,1,1,3.0,3.7,26.412614980289092,0.925,0,0,0
1,0,0,1,3.0,3.2,32.91721419185282,0.8,0,0,0
1,1,0,4,4.0,7.1,27.233902759526938,1.42,1,0,1
0,0,1,1,3.0,4.9,27.628120893561103,1.225,0,0,0
0,1,1,1,3.0,6.5,25.36136662286465,1.625,0,0,1
0,0,1,3,4.0,6.1,27.201051248357423,1.22,1,0,0
1,0,0,3,6.0,6.4,26.379763469119577,0.9142857142857144,1,1,1
0,0,1,4,8.0,7.9,34.98685939553219,0.8777777777777778,1,1,1
0,0,1,2,4.0,4.6,35.34822601839684,0.9199999999999999,0,0,0
0,0,0,3,7.0,8.7,36.00525624178712,1.0875,1,1,1
0,0,1,2,4.0,6.0,32.95006570302234,1.2,0,0,0
1,0,1,2,4.0,5.9,25.03285151116951,1.1800000000000002,0,0,0
1,0,1,2,4.0,2.4,32.8515111695138,0.48,0,0,0
1,1,0,1,3.0,5.9,27.92378449408673,1.475,0,0,0
0,0,1,2,5.0,7.3,28.318002628120894,1.2166666666666666,0,0,1
0,0,1,5,10.0,9.1,34.78975032851511,0.8272727272727273,1,1,1
1,1,1,1,2.0,5.3,24.21156373193167,1.7666666666666666,0,0,0
1,0,1,3,5.0,6.4,24.14586070959264,1.0666666666666667,1,0,0
0,1,0,2,4.0,5.9,34.59264126149803,1.1800000000000002,0,0,0
1,0,0,3,6.0,8.7,31.307490144546648,1.2428571428571427,1,1,1
0,1,0,2,5.0,6.6,31.24178712220762,1.0999999999999999,0,0,1
0,0,1,2,4.0,6.4,33.60709592641261,1.28,0,0,0
0,0,0,3,6.0,7.0,26.379763469119577,1.0,1,1,1
1,1,1,4,8.0,8.3,34.2969776609724,0.9222222222222223,1,1,1
0,0,0,4,7.0,6.6,32.95006570302234,0.825,1,1,1
1,1,1,1,1.0,1.8,25.78843626806833,0.9,0,0,0
1,1,1,1,3.0,4.8,26.642575558475688,1.2,0,0,0
0,0,0,3,6.0,8.0,31.57030223390276,1.1428571428571428,1,1,1
1,0,1,1,4.0,3.9,29.566360052562416,0.78,0,0,0
0,0,0,2,3.0,5.1,35.019710906701704,1.275,0,0,0
1,0,0,2,7.0,8.8,25.854139290407357,1.1,0,1,1
0,0,1,1,3.0,6.2,32.09592641261498,1.55,0,0,0
0,0,1,0,1.0,3.3,27.201051248357423,1.65,0,0,0
1,0,0,4,8.0,7.3,25.821287779237842,0.8111111111111111,1,1,1
0,1,1,1,1.0,3.3,31.50459921156373,1.65,0,0,0
0,1,0,2,4.0,6.6,31.865965834428383,1.3199999999999998,0,0,0
1,0,1,4,9.0,10.0,34.36268068331143,1.0,1,1,1
1,0,0,3,6.0,6.7,34.85545335085414,0.9571428571428572,1,1,1
1,0,1,1,4.0,5.1,30.913272010512483,1.02,0,0,0
0,0,1,2,3.0,3.9,26.544021024967147,0.975,0,0,0
0,1,1,2,5.0,7.0,31.143232588699078,1.1666666666666667,0,0,1
1,1,0,3,6.0,6.5,33.96846254927726,0.9285714285714286,1,1,1
0,0,1,4,4.0,8.7,28.088042049934295,1.7399999999999998,1,0,1
0,0,0,2,5.0,6.2,34.88830486202365,1.0333333333333334,0,0,1
0,0,1,2,3.0,5.1,33.11432325886991,1.275,0,0,0
0,0,1,1,1.0,5.9,24.93429697766097,2.95,0,0,0
0,0,1,1,1.0,3.7,33.24572930354796,1.85,0,0,0
0,1,1,2,5.0,6.8,31.636005256241784,1.1333333333333333,0,0,1
0,0,1,2,3.0,4.9,28.252299605781864,1.225,0,0,0
1,0,1,2,4.0,4.6,25.0,0.9199999999999999,0,0,0
0,1,0,3,5.0,7.5,24.57293035479632,1.25,1,0,1
0,1,1,2,6.0,7.4,29.33639947437582,1.0571428571428572,0,1,1
0,1,1,0,1.0,1.4,27.201051248357423,0.7,0,0,0
1,0,0,1,1.0,2.5,27.266754270696453,1.25,0,0,0
1,0,1,1,1.0,2.0,34.72404730617608,1.0,0,0,0
1,1,1,3,4.0,4.5,27.562417871222074,0.9,1,0,0
1,0,0,1,2.0,6.4,29.303547963206306,2.1333333333333333,0,0,0
1,0,1,1,3.0,4.3,34.85545335085414,1.075,0,0,0
0,1,1,3,6.0,7.7,30.420499342969777,1.1,1,1,1
1,0,1,3,5.0,5.2,25.78843626806833,0.8666666666666667,1,0,0
0,0,1,2,2.0,4.3,29.17214191852825,1.4333333333333333,0,0,0
1,0,0,2,5.0,8.2,27.8580814717477,1.3666666666666665,0,0,1
0,0,0,4,8.0,5.9,31.044678055190538,0.6555555555555556,1,1,1
0,0,0,2,5.0,6.6,34.88830486202365,1.0999999999999999,0,0,1
0,1,0,2,6.0,5.9,30.847568988173453,0.8428571428571429,0,1,1
1,0,0,1,2.0,3.5,30.321944809461232,1.1666666666666667,0,0,0
1,0,0,0,1.0,3.9,30.420499342969777,1.95,0,0,0
1,0,0,2,4.0,7.2,35.2496714848883,1.44,0,0,0
0,0,1,3,6.0,4.8,28.21944809461235,0.6857142857142857,1,1,0
0,0,0,3,6.0,8.8,30.256241787122207,1.2571428571428573,1,1,1
0,0,0,1,3.0,4.7,27.398160315374508,1.175,0,0,0
0,1,1,4,9.0,8.0,25.0,0.8,1,1,1
1,1,1,3,4.0,4.7,25.854139290407357,0.9400000000000001,1,0,0
1,0,1,2,4.0,6.6,34.39553219448094,1.3199999999999998,0,0,0
1,0,0,2,3.0,4.5,24.73718791064389,1.125,0,0,0
0,1,1,2,5.0,4.9,34.36268068331143,0.8166666666666668,0,0,0
1,0,1,2,4.0,6.7,34.85545335085414,1.34,0,0,1
1,0,1,0,4.0,2.3,33.08147174770039,0.45999999999999996,0,0,0
0,0,0,3,5.0,6.8,28.71222076215506,1.1333333333333333,1,0,1
0,1,0,1,3.0,5.6,30.190538764783177,1.4,0,0,0
1,1,0,4,6.0,8.6,24.605781865965834,1.2285714285714284,1,1,1
1,0,1,0,1.0,5.9,26.905387647831798,2.95,0,0,0
1,0,0,3,6.0,5.9,26.741130091984232,0.8428571428571429,1,1,1
0,0,1,1,4.0,4.4,32.06307490144547,0.8800000000000001,0,0,0
0,0,0,3,5.0,6.7,32.78580814717477,1.1166666666666667,1,0,1
1,1,1,3,5.0,4.9,30.913272010512483,0.8166666666666668,1,0,0
1,1,0,2,4.0,7.0,32.49014454664914,1.4,0,0,1
0,0,0,0,1.0,2.6,25.755584756898816,1.3,0,0,0
1,0,1,4,9.0,8.8,31.898817345597895,0.8800000000000001,1,1,1
1,1,0,1,2.0,2.6,33.44283837056504,0.8666666666666667,0,0,0
1,0,1,0,1.0,5.9,27.69382391590013,2.95,0,0,0
1,0,0,3,7.0,6.4,28.580814717477004,0.8,1,1,1
0,0,1,2,4.0,4.8,32.65440210249671,0.96,0,0,0
0,0,0,5,8.0,8.1,35.31537450722733,0.8999999999999999,1,1,1
1,0,1,2,5.0,6.6,32.09592641261498,1.0999999999999999,0,0,1
0,0,1,2,3.0,3.8,31.865965834428383,0.95,0,0,0
1,0,1,3,5.0,4.5,30.880420499342968,0.75,1,0,0
0,0,0,2,3.0,4.3,31.208935611038108,1.075,0,0,0
0,0,1,3,6.0,5.2,35.939553219448094,0.7428571428571429,1,1,0
1,1,1,2,3.0,6.7,24.21156373193167,1.675,0,0,0
0,1,0,3,6.0,6.4,29.303547963206306,0.9142857142857144,1,1,1
0,0,1,0,1.0,1.3,31.898817345597895,0.65,0,0,0
0,0,0,4,7.0,5.6,33.93561103810775,0.7,1,1,1
1,1,0,2,4.0,6.7,30.584756898817343,1.34,0,0,1
0,1,0,3,5.0,5.5,30.650459921156372,0.9166666666666666,1,0,0
1,0,1,1,3.0,6.2,34.36268068331143,1.55,0,0,0
1,1,1,3,4.0,5.2,29.106438896189225,1.04,1,0,0
0,0,0,3,7.0,9.2,28.12089356110381,1.15,1,1,1
0,0,1,4,4.0,7.3,28.318002628120894,1.46,1,0,1
1,1,1,3,5.0,6.0,29.829172141918527,1.0,1,0,0
1,0,1,1,4.0,3.7,25.821287779237842,0.74,0,0,0
0,0,0,1,5.0,7.1,25.26281208935611,1.1833333333333333,0,0,1
1,0,0,4,7.0,7.0,28.055190538764784,0.875,1,1,1
1,0,1,3,4.0,5.9,33.21287779237845,1.1800000000000002,1,0,0
1,0,0,2,6.0,6.7,25.689881734559787,0.9571428571428572,0,1,1
1,1,0,2,5.0,6.8,34.46123521681997,1.1333333333333333,0,0,1
1,0,0,2,3.0,6.3,33.01576872536137,1.575,0,0,0
1,0,0,3,8.0,8.6,28.580814717477004,0.9555555555555555,1,1,1
0,0,0,0,1.0,1.8,25.854139290407357,0.9,0,0,0
0,0,1,2,3.0,5.2,26.839684625492772,1.3,0,0,0
0,0,1,1,4.0,5.8,26.576872536136662,1.16,0,0,0
1,0,0,2,5.0,5.9,26.806833114323258,0.9833333333333334,0,0,1
0,1,1,3,6.0,7.5,34.72404730617608,1.0714285714285714,1,1,1
1,0,1,1,3.0,4.0,29.43495400788436,1.0,0,0,0
0,0,1,0,1.0,3.4,33.24572930354796,1.7,0,0,0
0,1,1,1,3.0,4.2,28.777923784494085,1.05,0,0,0
0,0,0,4,8.0,7.9,31.044678055190538,0.8777777777777778,1,1,1
1,0,1,2,5.0,5.7,35.611038107752954,0.9500000000000001,0,0,0
1,1,1,3,5.0,5.5,34.23127463863337,0.9166666666666666,1,0,0
1,0,1,0,1.0,2.8,26.31406044678055,1.4,0,0,0
0,0,1,2,3.0,7.3,27.233902759526938,1.825,0,0,0
1,0,0,2,4.0,7.8,25.7227332457293,1.56,0,0,1
1,0,0,3,6.0,5.2,27.562417871222074,0.7428571428571429,1,1,0
1,1,0,2,3.0,4.3,29.040735873850196,1.075,0,0,0
1,1,0,1,2.0,3.1,32.45729303547963,1.0333333333333334,0,0,0
0,0,0,2,5.0,7.9,30.059132720105122,1.3166666666666667,0,0,1
1,0,1,3,6.0,4.7,32.55584756898817,0.6714285714285715,1,1,0
0,0,1,3,5.0,7.9,31.24178712220762,1.3166666666666667,1,0,1
0,0,0,3,7.0,7.2,33.5742444152431,0.9,1,1,1
0,1,0,2,3.0,4.9,31.636005256241784,1.225,0,0,0
0,0,0,2,6.0,6.4,35.611038107752954,0.9142857142857144,0,1,1
0,1,0,2,4.0,6.7,27.201051248357423,1.34,0,0,1
1,1,0,4,8.0,7.2,30.28909329829172,0.8,1,1,1
1,1,1,1,2.0,4.5,27.266754270696453,1.5,0,0,0
1,1,0,4,7.0,8.4,33.50854139290407,1.05,1,1,1
1,0,1,2,5.0,8.0,26.971090670170828,1.3333333333333333,0,0,1
1,0,1,1,3.0,4.7,30.880420499342968,1.175,0,0,0
1,0,0,4,7.0,5.9,35.38107752956636,0.7375,1,1,1
0,0,0,3,7.0,5.6,30.091984231274637,0.7,1,1,1
1,0,0,3,5.0,7.5,25.427069645203677,1.25,1,0,1
0,1,0,2,3.0,2.0,24.93429697766097,0.5,0,0,0
0,0,0,1,4.0,6.9,26.445466491458607,1.3800000000000001,0,0,1
0,0,1,0,1.0,1.1,33.14717477003942,0.55,0,0,0
0,1,0,2,6.0,7.9,25.09855453350854,1.1285714285714286,0,1,1
0,1,0,4,7.0,5.8,32.26018396846255,0.725,1,1,0
1,1,1,1,4.0,3.6,30.453350854139288,0.72,0,0,0
0,0,0,3,7.0,7.7,29.27069645203679,0.9625,1,1,1
0,1,0,4,7.0,6.7,30.28909329829172,0.8375,1,1,1
0,0,0,3,4.0,7.1,29.33639947437582,1.42,1,0,1
0,0,1,3,6.0,7.6,35.84099868593955,1.0857142857142856,1,1,1
0,1,1,3,5.0,5.8,33.47568988173456,0.9666666666666667,1,0,0
0,1,0,2,4.0,5.1,35.183968462549274,1.02,0,0,0
0,0,1,0,1.0,3.3,29.730617608409986,1.65,0,0,0
0,0,0,2,5.0,6.5,28.97503285151117,1.0833333333333333,0,0,1
1,0,1,2,4.0,3.4,31.800262812089354,0.6799999999999999,0,0,0
1,0,1,0,1.0,4.5,32.12877792378449,2.25,0,0,0
0,0,1,2,7.0,8.7,26.576872536136662,1.0875,0,1,1
1,0,1,0,1.0,5.9,32.8515111695138,2.95,0,0,0
1,1,0,4,6.0,6.0,35.74244415243101,0.8571428571428571,1,1,1
0,1,1,1,3.0,5.7,30.519053876478317,1.425,0,0,0
0,1,1,1,4.0,5.6,25.755584756898816,1.1199999999999999,0,0,0
0,1,1,1,4.0,0.1,35.08541392904073,0.02,0,0,0
1,1,1,2,4.0,5.7,24.178712220762154,1.1400000000000001,0,0,0
1,0,0,1,4.0,3.6,31.40604467805519,0.72,0,0,0
1,0,0,1,2.0,3.6,33.70565045992115,1.2,0,0,0
1,1,0,3,4.0,5.6,34.85545335085414,1.1199999999999999,1,0,0
1,1,1,3,6.0,7.7,30.28909329829172,1.1,1,1,1
1,0,1,1,4.0,5.7,29.664914586070957,1.1400000000000001,0,0,0
1,1,0,2,4.0,5.6,28.38370565045992,1.1199999999999999,0,0,0
0,0,0,0,1.0,1.4,32.52299605781866,0.7,0,0,0
1,1,0,1,1.0,5.9,27.102496714848883,2.95,0,0,0
0,0,1,1,1.0,5.9,33.60709592641261,2.95,0,0,0
0,0,0,2,4.0,5.4,31.636005256241784,1.08,0,0,0
0,0,0,5,10.0,9.0,32.35873850197109,0.8181818181818182,1,1,0
1,0,0,3,6.0,8.4,35.282522996057814,1.2,1,1,1
1,0,1,3,6.0,4.7,24.080157687253614,0.6714285714285715,1,1,0
1,0,1,2,5.0,6.1,29.17214191852825,1.0166666666666666,0,0,0
0,1,1,3,4.0,5.9,24.0473061760841,1.1800000000000002,1,0,0
1,0,1,2,4.0,5.9,24.277266754270695,1.1800000000000002,0,0,0
1,0,0,3,6.0,6.1,27.890932982917214,0.8714285714285713,1,1,1
0,1,0,2,4.0,6.0,33.70565045992115,1.2,0,0,1
1,1,1,0,2.0,2.3,24.342969776609724,0.7666666666666666,0,0,0
1,0,1,3,7.0,8.7,30.650459921156372,1.0875,1,1,1
1,0,0,2,3.0,5.4,29.303547963206306,1.35,0,0,0
0,0,0,3,6.0,7.0,24.50722733245729,1.0,1,1,0
1,0,0,2,5.0,7.5,27.726675427069644,1.25,0,0,1
1,0,1,3,7.0,5.9,30.55190538764783,0.7375,1,1,1
1,1,1,2,3.0,5.9,32.75295663600526,1.475,0,0,0
0,0,1,3,5.0,5.4,25.657030223390276,0.9,1,0,0
0,0,1,3,7.0,6.7,27.95663600525624,0.8375,1,1,1
0,1,1,2,3.0,5.6,27.59526938239159,1.4,0,0,0
0,0,1,3,6.0,5.8,26.182654402102497,0.8285714285714285,1,1,1
0,0,0,2,3.0,3.9,24.50722733245729,0.975,0,0,0
1,0,1,1,3.0,4.2,26.609724047306177,1.05,0,0,0
1,0,1,2,3.0,5.9,33.31143232588699,1.475,0,0,0
1,0,0,3,7.0,5.9,30.617608409986858,0.7375,1,1,0
1,0,1,3,5.0,6.9,26.445466491458607,1.1500000000000001,1,0,0
0,1,0,2,4.0,4.6,27.95663600525624,0.9199999999999999,0,0,0
0,1,0,4,7.0,6.0,35.808147174770035,0.75,1,1,1
0,0,0,1,2.0,5.8,30.650459921156372,1.9333333333333333,0,0,0
1,0,1,3,4.0,5.6,27.628120893561103,1.1199999999999999,1,0,0
1,1,1,1,1.0,1.8,34.95400788436268,0.9,0,0,0
1,1,1,3,4.0,6.7,27.16819973718791,1.34,1,0,0
1,0,0,4,6.0,8.2,30.091984231274637,1.1714285714285713,1,1,1
0,0,1,4,4.0,5.9,31.307490144546648,1.1800000000000002,1,0,1
0,0,1,1,4.0,0.1,28.876478318002626,0.02,0,0,0
0,0,0,4,6.0,7.8,29.566360052562416,1.1142857142857143,1,1,1
1,0,0,3,4.0,6.7,30.420499342969777,1.34,1,0,1
0,0,0,2,5.0,7.1,28.088042049934295,1.1833333333333333,0,0,1
0,0,0,4,6.0,7.5,33.44283837056504,1.0714285714285714,1,1,1
1,0,1,2,5.0,5.9,30.157687253613666,0.9833333333333334,0,0,0
1,0,1,3,5.0,4.8,28.679369250985545,0.7999999999999999,1,0,0
1,1,0,0,1.0,3.0,35.38107752956636,1.5,0,0,0
0,0,1,0,1.0,1.9,29.566360052562416,0.95,0,0,0
1,0,1,3,5.0,5.9,34.42838370565046,0.9833333333333334,1,0,0
0,0,0,4,6.0,6.9,34.39553219448094,0.9857142857142858,1,1,1
1,1,0,2,4.0,5.0,32.29303547963206,1.0,0,0,0
1,0,1,2,4.0,5.1,31.6688567674113,1.02,0,0,0
1,0,1,2,4.0,4.6,25.854139290407357,0.9199999999999999,0,0,0
1,0,1,3,6.0,5.1,28.318002628120894,0.7285714285714285,1,1,0
0,1,1,3,7.0,8.6,30.650459921156372,1.075,1,1,1
0,0,0,1,1.0,1.2,31.340341655716163,0.6,0,0,0
0,0,1,1,3.0,5.2,31.964520367936924,1.3,0,0,0
1,0,1,2,4.0,3.5,25.09855453350854,0.7,0,0,0
0,0,0,4,8.0,6.9,31.077529566360052,0.7666666666666667,1,1,1
1,1,0,3,5.0,6.6,31.208935611038108,1.0999999999999999,1,0,1
0,1,0,2,5.0,4.0,35.15111695137976,0.6666666666666666,0,0,0
1,1,1,2,3.0,2.2,33.21287779237845,0.55,0,0,0
0,1,1,2,5.0,4.1,32.32588699080158,0.6833333333333332,0,0,0
0,0,1,2,2.0,4.4,28.21944809461235,1.4666666666666668,0,0,0
1,1,0,1,3.0,4.5,28.777923784494085,1.125,0,0,0
1,0,0,3,6.0,8.5,26.971090670170828,1.2142857142857142,1,1,1
0,0,0,2,6.0,8.2,27.726675427069644,1.1714285714285713,0,1,1
0,1,0,0,1.0,5.9,32.65440210249671,2.95,0,0,0
0,0,1,2,4.0,6.6,32.32588699080158,1.3199999999999998,0,0,0
0,0,1,0,1.0,3.4,33.77135348226018,1.7,0,0,0
0,1,0,4,8.0,7.9,32.65440210249671,0.8777777777777778,1,1,1
0,0,0,2,5.0,6.9,30.97897503285151,1.1500000000000001,0,0,1
1,1,0,0,1.0,4.1,28.71222076215506,2.05,0,0,0
1,0,1,1,3.0,6.1,33.60709592641261,1.525,0,0,0
0,0,1,2,4.0,4.5,33.83705650459921,0.9,0,0,0
1,0,0,3,4.0,5.9,29.566360052562416,1.1800000000000002,1,0,0
0,0,1,2,4.0,5.4,26.182654402102497,1.08,0,0,0
1,0,0,1,3.0,5.0,29.730617608409986,1.25,0,0,0
0,0,1,4,7.0,8.3,30.716162943495398,1.0375,1,1,1
